date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:46:31	3912/3912	---M--	200	added ('OK')	application/font-woff2	etag:%22285dbe26abc5d71:0%22	https://troikaschool.org/wp-content/plugins/forminator/assets/forminator-ui/fonts/forminator-icons-font.woff2?1.7.4	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/forminator/assets/forminator-ui/fonts/forminator-icons-font8782.woff2	(from https://troikaschool.org/wp-content/plugins/forminator/assets/forminator-ui/css/forminator-icons.min.css?ver=1.15.4)
15:46:32	9296/9296	---M--	200	added ('OK')	font/x-woff	etag:%22285dbe26abc5d71:0%22	https://troikaschool.org/wp-content/plugins/forminator/assets/forminator-ui/fonts/forminator-icons-font.woff?1.7.4	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/forminator/assets/forminator-ui/fonts/forminator-icons-font8782.woff	(from https://troikaschool.org/wp-content/plugins/forminator/assets/forminator-ui/css/forminator-icons.min.css?ver=1.15.4)
15:46:34	9216/9216	---M--	200	added ('OK')	application/octet-stream	etag:%22285dbe26abc5d71:0%22	https://troikaschool.org/wp-content/plugins/forminator/assets/forminator-ui/fonts/forminator-icons-font.ttf?1.7.4	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/forminator/assets/forminator-ui/fonts/forminator-icons-font8782.ttf	(from https://troikaschool.org/wp-content/plugins/forminator/assets/forminator-ui/css/forminator-icons.min.css?ver=1.15.4)
15:46:35	43522/43522	---M--	200	added ('OK')	image/svg+xml	etag:%22285dbe26abc5d71:0%22	https://troikaschool.org/wp-content/plugins/forminator/assets/forminator-ui/fonts/forminator-icons-font.svg?1.7.4	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/forminator/assets/forminator-ui/fonts/forminator-icons-font8782.svg	(from https://troikaschool.org/wp-content/plugins/forminator/assets/forminator-ui/css/forminator-icons.min.css?ver=1.15.4)
15:46:37	65960/65960	---M--	200	added ('OK')	image/png	etag:%220f8f926abc5d71:0%22	https://troikaschool.org/wp-content/plugins/forminator/assets/img/flags.png	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/forminator/assets/img/flags.png	(from https://troikaschool.org/wp-content/plugins/forminator/assets/css/intlTelInput.min.css?ver=4.0.3)
15:48:39	89444/89444	---M--	200	added ('OK')	application/font-woff2	etag:%224458786fbdb3d71:0%22	https://troikaschool.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.12.0	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.woff2	(from https://troikaschool.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
15:48:42	109168/109168	---M--	200	added ('OK')	font/x-woff	etag:%22a385696fbdb3d71:0%22	https://troikaschool.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.12.0	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.woff	(from https://troikaschool.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
15:48:47	200512/200512	---M--	200	added ('OK')	application/octet-stream	etag:%225dd7666fbdb3d71:0%22	https://troikaschool.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.12.0	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.ttf	(from https://troikaschool.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
15:48:48	301767/301767	---M--	200	added ('OK')	image/svg+xml	etag:%225dd7666fbdb3d71:0%22	https://troikaschool.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.12.0	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.svg	(from https://troikaschool.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
15:49:11	9475/9475	---M--	200	added ('OK')	text/css	etag:%221f67c85d88c6d71:0%22	https://troikaschool.org/wp-content/uploads/elementor/css/global.css?ver=1634826702	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/uploads/elementor/css/globala64e.css	(from https://troikaschool.org/admissions/)
15:49:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Mar%202022%2014:48:06%20GMT	https://troikaschool.org/?p=33	C:/My%20Web%20Sites/Kelvin/troikaschool.org/indexdd23.html	(from https://troikaschool.org/school-curriculum/)
15:49:45	10680/10680	---M--	200	added ('OK')	application/json	date:Sat,%2005%20Mar%202022%2014:48:01%20GMT	https://troikaschool.org/wp-json/wp/v2/pages/14	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-json/wp/v2/pages/14	(from https://troikaschool.org/admissions/)
15:50:03	2854/2854	---M--	200	added ('OK')	text/xml	date:Sat,%2005%20Mar%202022%2014:48:07%20GMT	https://troikaschool.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftroikaschool.org%2Fschool-curriculum%2F&format=xml	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-json/oembed/1.0/embedc293	(from https://troikaschool.org/school-curriculum/)
15:50:04	11582/11582	---M--	200	added ('OK')	application/json	date:Sat,%2005%20Mar%202022%2014:49:16%20GMT	https://troikaschool.org/wp-json/wp/v2/pages/15	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-json/wp/v2/pages/15	(from https://troikaschool.org/extra-curriculars/)
15:50:04	2856/2856	---M--	200	added ('OK')	application/json	date:Sat,%2005%20Mar%202022%2014:49:20%20GMT	https://troikaschool.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftroikaschool.org%2Fextra-curriculars%2F	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-json/oembed/1.0/embed8ebd	(from https://troikaschool.org/extra-curriculars/)
15:50:05	1362/1362	---M--	200	added ('OK')	image/png	etag:%2286c4b93199d2d71:0%22	https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox_sprite.png	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox_sprite.png	(from https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/envira.css?ver=1.8.3.7)
15:50:07	6567/6567	---M--	200	added ('OK')	image/gif	etag:%223162b73199d2d71:0%22	https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox_loading.gif	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox_loading.gif	(from https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/envira.css?ver=1.8.3.7)
15:50:08	43/43	---M--	200	added ('OK')	image/gif	etag:%22d1ffb43199d2d71:0%22	https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/blank.gif	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/blank.gif	(from https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/envira.css?ver=1.8.3.7)
15:50:10	1003/1003	---M--	200	added ('OK')	image/png	etag:%2286c4b93199d2d71:0%22	https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox_overlay.png	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox_overlay.png	(from https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/envira.css?ver=1.8.3.7)
15:50:12	1080/1080	---M--	200	added ('OK')	image/png	etag:%223162b73199d2d71:0%22	https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox_buttons.png	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox_buttons.png	(from https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/envira.css?ver=1.8.3.7)
15:50:13	6553/6553	---M--	200	added ('OK')	image/png	etag:%2286c4b93199d2d71:0%22	https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox_sprite@2x.png	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox_sprite@2x.png	(from https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/envira.css?ver=1.8.3.7)
15:50:14	13984/13984	---M--	200	added ('OK')	image/gif	etag:%223162b73199d2d71:0%22	https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox_loading@2x.gif	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox_loading@2x.gif	(from https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/envira.css?ver=1.8.3.7)
15:50:17	113253/113253	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2005%20Mar%202022%2014:49:33%20GMT	https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox/fancy_close.png	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox/fancy_close.93.delayed	(from https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/fancybox.css?ver=1.8.3.7)
15:50:23	113253/113253	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2005%20Mar%202022%2014:49:36%20GMT	https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox/fancy_nav_left.png	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox/fancy_nav_left.94.delayed	(from https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/fancybox.css?ver=1.8.3.7)
15:50:27	113253/113253	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2005%20Mar%202022%2014:49:42%20GMT	https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox/fancy_nav_right.png	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox/fancy_nav_right.95.delayed	(from https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/fancybox.css?ver=1.8.3.7)
15:50:30	113253/113253	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2005%20Mar%202022%2014:49:45%20GMT	https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox/fancy_title_over.png	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox/fancy_title_over.96.delayed	(from https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/fancybox.css?ver=1.8.3.7)
15:50:34	113253/113253	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2005%20Mar%202022%2014:49:49%20GMT	https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox/fancy_title_left.png	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox/fancy_title_left.97.delayed	(from https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/fancybox.css?ver=1.8.3.7)
15:50:37	113253/113253	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2005%20Mar%202022%2014:49:52%20GMT	https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox/fancy_title_main.png	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox/fancy_title_main.98.delayed	(from https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/fancybox.css?ver=1.8.3.7)
15:50:41	113253/113253	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2005%20Mar%202022%2014:49:55%20GMT	https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox/fancy_title_right.png	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox/fancy_title_right.99.delayed	(from https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/fancybox.css?ver=1.8.3.7)
15:50:46	113253/113253	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2005%20Mar%202022%2014:50:00%20GMT	https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox/fancy_loading.png	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/images/envirabox/fancy_loading.9a.delayed	(from https://troikaschool.org/wp-content/plugins/envira-gallery-lite/assets/css/fancybox.css?ver=1.8.3.7)
15:50:50	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22a86b1e70bdb3d71:0%22	https://troikaschool.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://troikaschool.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:50:51	78196/78196	---M--	200	added ('OK')	application/font-woff2	etag:%22a63270bdb3d71:0%22	https://troikaschool.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://troikaschool.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:50:52	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22a86b1e70bdb3d71:0%22	https://troikaschool.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://troikaschool.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:50:53	101652/101652	---M--	200	added ('OK')	font/x-woff	etag:%22a63270bdb3d71:0%22	https://troikaschool.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://troikaschool.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:50:54	202744/202744	---M--	200	added ('OK')	application/octet-stream	etag:%22a63270bdb3d71:0%22	https://troikaschool.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://troikaschool.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:50:56	35059/35059	---M--	200	added ('OK')	image/jpeg	etag:%2294f32bb29cc5d71:0%22	https://troikaschool.org/wp-content/uploads/2021/10/troika-school-lagos-nigeria-best-school-in-quality-great-pupil-good-teachers44.jpg	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/uploads/2021/10/troika-school-lagos-nigeria-best-school-in-quality-great-pupil-good-teachers44.jpg	(from https://troikaschool.org/extra-curriculars/)
15:50:58	173609/173609	UR-M--	200	added ('Partial%20Content')	image/png	etag:%221fe4527abc5d71:0%22	https://troikaschool.org/wp-content/plugins/forminator/assets/img/flags@2x.png	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/forminator/assets/img/flags@2x.png	(from https://troikaschool.org/wp-content/plugins/forminator/assets/css/intlTelInput.min.css?ver=4.0.3)
15:51:02	200672/200672	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22292516fbdb3d71:0%22	https://troikaschool.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.12.0	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.eot	(from https://troikaschool.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
15:51:06	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%22a86b1e70bdb3d71:0%22	https://troikaschool.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/Kelvin/troikaschool.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://troikaschool.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
